URL,Name,Variants,Latin
https://viaf.org/viaf/15157670/,"Charon, Lampsacenus, 5. Jh. v. Chr.","Charōn Lampsakīnós., Харон от Лампсак, Charon 5. Jh. v. Chr Lampsacenus, Charon Lampsacenus 5. Jh. v. Chr, Charon Lampsacenus v5. Jh.",0
https://viaf.org/viaf/15159266/,"Gabriel, Constantinopolitanus, fl.6. Jh.‏ ","Gabriel Constantinopolitanus fl.6. Jh, Gabriel Constantinopolitanus ca. 6. Jh., Γαβριήλιος Ύπαρχος",0
https://viaf.org/viaf/15159376/,"Aemilianus, Rhetor, 1. Jh. n. Chr.","Aemilianus Rhetor A.D. 1, Αἰμιλιανός Νικαεύς, Aemilianus Rhetor 1. Jh.",0
https://viaf.org/viaf/15159382/,"Aethlius, Samius, 5./4. Jh. v. Chr.","Etli de Samos historiador de l'antiga Grècia, Aethlius Samius v5./4. Jh.",0
https://viaf.org/viaf/15159395/,"Anaxandrides, Comicus, 4 Jh. V. Chr.",Anaxandrides 4. Jh. v. Chr Comicus,0
https://viaf.org/viaf/15159400/,"Anaxippus, Comicus, um 307/285 v. Chr.","Anaxip poeta còmic atenenc, Anaxippus Comicus um 307/285 v. Chr, Anaxippus Comicus v307/285, Anaxippus",0
https://viaf.org/viaf/15159428/,"Antander, Syracusanus, 4./3. Jh. v. Chr","Ἄντανδρος, Antander Syracusanus 4./3. Jh. v. Chr, Antander Syracusanus v4./3. Jh.",0
https://viaf.org/viaf/15159444/,"Antiochus, Epigrammaticus,1./2. Jh. n. Chr.","Antiochus Epigrammaticus 1./2. Jh. n. Chr, Antiochus Epigrammaticus 1./2. Jh., Ἀντίοχος",0
https://viaf.org/viaf/15159463/,"Apollonius, Claudius,1. Jh. n. Chr. ","Apollonius, Claudius 1. Jh.",0
https://viaf.org/viaf/15159471/,Arcesilaus Pitanaeus,Arcesilaus Pitanaeus ca. 316-241/240v.Chr.,0
https://viaf.org/viaf/15159474046027660500/,"Theocritus Syracusanus, c. 300-260 a.C. | Scholia","Theocritus Syracusanus, c. 300-260 a.C. | Scholia",0
https://viaf.org/viaf/15159485/,"Asclepiades, Tragilensis, 4. Jh. v. Chr.",Asclepiades Tragilensis ca. v4. Jh.,0
https://viaf.org/viaf/15159519/,"Cantharus, Comicus, 5. Jh. v. Chr.","Cantharus, active 5th century B.C., Κάνθαρος, Cantharus Comicus 5. Jh. v. Chr, Cantharus Comicus v5. Jh.",0
https://viaf.org/viaf/15159542/,"Chares, Tragicus, Person der Antike","Chares, Chares griechischer Philosoph, Chares Tragicus, Chares (Greek writer), active 3rd century B.C., Chares Tragicus Person der Antike",0
https://viaf.org/viaf/15159561/,"Chrysippus, Tyanensis, 1. Jh. n. Chr.","Crisip de Tíana, Chrysippus Tyanensis 1. Jh., Chrysippus, Tyanensis",0
https://viaf.org/viaf/15159601/,Crinagoras b. ca. 70 B.C.,"Crinagoras v1. Jh./ 1. Jh Mytilenensis, Crinagoras, approximately 70 B.C.-, Κριναγόρας, Crinagoras, -007.-0018?, Crinagoras Mytilenensis v1. Jh./ 1. Jh., Crinagoras, Crinagoras b. ca. 70 B.C, Crinagoras, environ 70 av. J.-C.",0
https://viaf.org/viaf/15159722/,"Daimachus, Plataeeus,  3. Jh. v. Chr.","Daimachus v3. Jh Plataeeus, Daimachus Plataeeus 3. Jh. v. Chr, Deímac historiador i geògraf de l'antiga Grècia, Daimachus Plataeeus v3. Jh.",0
https://viaf.org/viaf/15159733/,"Damianus, Larissaeus, 4. Jh. n. Chr.","Damianus Larissaeus 3..-3., Damianus, Larissaeus, Damianus Larissaeus 4. Jh. n. Chr, Damiano di Larissa escritor griegu, Damianus Larissaeus 4. Jh.",0
https://viaf.org/viaf/15159746,Darius Medicus ca. 1.Jh.n.Chr.,Darius Medicus ca. 1. Jh.,0
https://viaf.org/viaf/15159751/,"Dionysius, Chalcidensis, v4./2. Jh","Dionís de Calcis, Dionysius Chalcidensis v4./2. Jh.",0
https://viaf.org/viaf/15159767,"Diophantus, Historicus, v3. Jh","Diòfanes, Diophantus Historicus v3. Jh.",0
https://viaf.org/viaf/15159779/,"Diotogenes, Philosophus, 4. Jh. v. Chr./2. Jh. n. Chr.","Diotògenes, Diotogenes Philosophus v4. Jh. / 2. Jh.",0
https://viaf.org/viaf/15159808/,"Dositheus, Historicus, Person der Antike","Dositheus Historicus, Dositeu",0
https://viaf.org/viaf/15159812/,"Epinicus, Comicus, 3./2. Jh. v. Chr.","Epínic, Epinicus Comicus v3./2. Jh.",0
https://viaf.org/viaf/15159820/,"Evalces, Ephesius ca. 3.Jh.v.Chr","Evalces Ephesius ca. 3.Jh.v.Chr., Evalces",0
https://viaf.org/viaf/15159883/,"Gauradas, Epigrammaticus, d 2./5. Jh. n. Chr.","Γαυράδας, Gauradas Epigrammaticus 2./5. Jh. n. Chr, Gauradas Epigrammaticus 2./5. Jh.",0
"https://viaf.org/viaf/15159896
                  
               
               
                  
                     
                     ",Hermagoras Minor,Failed to fetch URL (status code: 404),0
https://viaf.org/viaf/15160007,Mithradates Epistolographus,"Mithridates Herausgeber von Brutus' Briefen, Mithridates Epistolographus v1. Jh.",0
https://viaf.org/viaf/15160024/,"Nicomachus Historicus, ca. 3./4. Jh. n. Chr","Nicomachus Historicus ca. 3./4.Jh., Nikomachos Historiker",0
https://viaf.org/viaf/15160030/,"Pausanias, Damascenus, ca. 4. Jh. n. Chr","Pausanias von Damaskus griechischer Historiker des 2. Jahrhunderts v. Chr., Pausanias Damascenus ca. 4. Jh.",0
https://viaf.org/viaf/15160053,"Periander Corinthius, v627-v585","Περίανδρος, بيرياندر, Périandre, 06..?-05..? av. J.-C., Périandre 06..-0583? av. J.-C., Periander v627-v585",0
https://viaf.org/viaf/15160095/,"Polystratus, Aegyptius,  2. Jh. v. Chr.","Πολύστρατος, Polystratus Aegyptius v2. Jh.",0
https://viaf.org/viaf/15160114/,"Python, Tragicus, 4. Jh. v. Chr.","Pitó de Catana, Python Tragicus v4. Jh.",0
https://viaf.org/viaf/15160133/,"Satyrus, Epigrammaticus, 1. Jh. v. Chr.","Σάτυρος, Satyrus Epigrammaticus 1. Jh.",0
https://viaf.org/viaf/15160151/,"Socrates, Argivus, ca. 1. Jh. v. Chr","Socrate di Argo, Socrates Argivus ca. 1.Jh.v.Chr.",0
https://viaf.org/viaf/15160179/,Theocritus Chius,"Teòcrit de Quios orador a l'antiga Grècia, Theocritus Chius v4. Jh.",0
https://viaf.org/viaf/15176251,"Theodorus, Illustrius, fl.6. Jh.","Theodorus Illustrius ca. 6. Jh., Θεόδωρος Ἀνθύπατος",0
https://viaf.org/viaf/155419788/,"Ptolemaeus, VIII,  Ägypten, König, v180-v116","بطليموس الثامن ملك مملكة قورينائية احد ملوك البطلمية في مصر, Ptolemaios VIII. Ägypten, König v180-v116, Ptolemy VIII Euergetes II, King of Egypt, approximately 182 B.C.-116 B.C., תלמי ה-8 אאוארגטס ה-2, מלך מצרים, Ptolemaios VIII Euergetes, 182-116 f.Kr, Ptolemaeus VIII Euergetes II",0
https://viaf.org/viaf/15564840/,Polyaenus,"Polyaenus, Polyaenus 2e eeuw, بوليينوس مؤرخ من روما القديمه, Polyaenus (1..-1..)., Polyen, Polieno, Poliè",0
https://viaf.org/viaf/15573814/,"Antimachus, of Colophon","Antimachus, Colophonius, Antimachus, of Colophon, Ἀντίμαχος, Antimachus Colophonius ca. v5. Jh..- v348/347, Antimachos från Kolofon, ca 400 f.Kr., Antimachos, z Kolofónu, 400 př. Kr.-348 př. Kr., Antímaco de Colofón, Antimaque de Colophon",0
https://viaf.org/viaf/15581813/,"Musaeus, Grammaticus","Musaeus, Grammaticus, Musaeus, Museu el Gramàtic escriptor grec del segle VI dC, autor de l'obra Hero i Leandre, Museo, Muzajos, Musaeus Grammaticus, 490-530 d.C., Musaios",0
https://viaf.org/viaf/16066263/,"Fortunatianus, Chirius","Fortunatianus, Consultus ca. 4./5. Jh.",0
https://viaf.org/viaf/160790329/,"Stephanus, of Alexandria","Stephanus d'Alexandrie, Stephanus, of Alexandria, Stephanus Alexandrinus., Στέφανος Αλεξανδρεύς Βυζαντινός φιλόσοφος, μαθηματικός, αστρονόμος, και πιθανώς αλχημιστής και ιατρός που έζησε τον 7ο αιώνα., Stephanos, Stephanus 7. årh., Étienne d'Alexandrie 05..-06.. commentateur d'Aristote",0
https://viaf.org/viaf/16085183/,"Callinus, of Ephesus","Callinus, of Ephesus, Callinus Ephesius, Callinus Ephesius ca. v7. Jh.",0
https://viaf.org/viaf/161228254/,Hermias,"Hermias, Hermias, Philosophus, Hermias, 01..?-02..?, هيرمياس, Hermias Philosophus 2. Jh., Hermias (100-200)., Hermias, sec. II/VI, Hermias, činný 2. století",0
https://viaf.org/viaf/161234357/,Aeschines Orator,"Aeschines (390-około 330 p.n.e.)., Esquines, Aeschines (390-post 330 a.C.), Aeschines Orator, Æschines 390?-322? f.kr.",0
https://viaf.org/viaf/161422536/,"Eustathius, Macrembolites, active 12th century","Eustathius, Macrembolites, Eustathius 12th cent Macrembolites, Macrembolite, Eustathe, 11..?-11..?, Eustathius, Macrembolites, active 12th century, Macrembolite, Eustathe, Ευστάθιος Μακρεμβολίτης, Makrembolitīs, Eustathios (11..?-11..?)., Eustathius Macrembolites, sec. XII, Makrembolites, Eumathios, 1100-talet, Macrembolites, Eustathius, Eustathius, Macrembolites, 12. gs., Eustacjusz z Tesaloniki, Eustathius, Macrembolites, actiu segle XII, Евмафий Макремволит, 12 в., Eustathius Macrembolites 12th cent, Makremvolitēs, Eustathios, Eustathios Makrembolités, činný 12. století, Eumathius",0
https://viaf.org/viaf/161612139/,Psuedo-Scymnus,"Schymnus de Chio, Scymnus de Chio, 0080?-0010? av. J.-C., Скимнос, Σκύμνος, Scymnus de Chio, Scymnus Chius",0
https://viaf.org/viaf/16203864/,"Prodicus, 5th cent B.C.","Πρόδικος, Prodicus, active 5th century B.C., Pródico, Prodicus, Ceos",0
https://viaf.org/viaf/162237897/,Pythagoras (attributed author),"Pythagoras ca. 6./5. Jh. v. Chr., Pythagoras, Πυθαγόρας ὁ Σάμιος, Pythagoras (około 572-około 497 p.n.e.)., Pitagoras (ok. 572-ok. 497 p.n.e.), Pitágoras, 569 a.C.-470 a.C., Pythagore (Esprit), Pythagoras of Samos",0
https://viaf.org/viaf/162962022/,Simeo Sethus,"Simeo Sethus, Siméon Seth, Simeo Sethus, 10..-10.., Simeon Sethus ca. 11. Jh., 2. Hälfte, Συμεών Σηθ, Simeon Sethus (10..-10..)., Seth, Symeon, Seth, Simeon, sec. XI, Symeon, Sethus, Simeo Sethus, sec. XI",0
https://viaf.org/viaf/162988763/,"Lollianus, active 2nd century","Lollianus, Lollianos griechischer Romanautor, Lollianus, active 2nd century, Lollianus, 01..?-01..?, Lollianus 2. Jh.",0
https://viaf.org/viaf/163408645/,Longus,"Longus, Longus, 2e-3e eeuw, Longus 2e/3e E. n.Chr, لونغوس, לונגוס, Лонг, Longos, asi 2.-3. stor., Longus, 3世紀頃, Longos",0
https://viaf.org/viaf/163576513/,Pseudo-Galenus,"Galenus, Pseudo-Galenus., Galenus, Pseudo-",0
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           ","Amphilochius, Amphilochius Iconiensis, Amphilochius, Saint, Bishop of Iconium, active 373-394, Amphilochius Cappadox ca. 343 - 394, Amfiloch z Ikonium (ok. 340-394), Amphilochius, Iconiensis, ca. 340-394, Amphilochius helgen, biskop av Iconium, Anfiloquio de Iconio, Santo, Amphilochius епископ Иконийский ок.340-ок.394, Amphilochius Saint, Bishop of Iconium fl. 373-394, Amphilochius, Saint, Bp. of Iconium, fl. 373-394",0
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           ","Marcus Eremita, Marcus Eremita (400-500)., Marc le moine",0
https://viaf.org/viaf/164895588/,Stobaeus,"Stobaios, Johannes, 5e eeuw, Stobée, Jean, 04..-04.., Stobaeus, Ioannes., Stobaeus, Stobaeus, Joannes, Johannes Stobaeus ca. 5. Jh., Stobée, Jean, Joan Estobeu, Ἰωάννης ὁ Στοβαῖος, Stobaios, 400-talet, Stobeus, Ioannes, Stobaeus, Joannes, séc. 5, Stobaues, Joannes., Stobeus, Joannes",0
https://viaf.org/viaf/165059778/,"Zonaras, Joannes, 12th cent.","Zonaras, Joannes 12th cent, Zonaras, Johannes, d. ca 1160",0
https://viaf.org/viaf/16544861/,"Iuba II, Mauretania, König, v50-23","2 ዩባ, Juba II 0052? av. J.-C.-0023? roi de Maurétanie, Juba II, King of Mauretania, approximately 50 B.C.-approximately 24 A.D., Juba II. Mauretania, König v50-23, Juba 0052 av. J.-C.-0023 roi de Maurétanie II, Juba II, Rey de Mauritania, Juba II, koning van Mauretanie, Juba II., mauretánský král, asi 50 př. Kr.-23 po Kr.",0
https://viaf.org/viaf/165979552/,"Heraclides, Criticus",Heraclides Criticus,0
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent.","Étienne de Byzance, 05..-05.., grammairien, Stefanos från Bysantium, 500-talet, Stephanus, Byzantinus, Stephanos Byzantios., Stephanus, Byzantius, Stephanos, ho Byzantios, active 6th century, Στέφανος ὁ Βυζάντιος, Étienne de Byzance, Stephanus Byzantinus, sec. VI, Stephanos ho Byzantios 6th cent, Stephanos of Byzantion, Estevão, de Bizâncio, 5--",0
https://viaf.org/viaf/169533220/,"Didymus, Chalcenterus","Didymus, Chalcenterus, ديديموس تشالسينتيروس معجمى من مصر, Didymus Chalcenterus (około 63-10? p.n.e.)., Didymus Chalcenterus, ca  63 a.C., Didymos Chalkenteros, 63 f. Kr. - 10 e. Kr.",0
https://viaf.org/viaf/17003871/,"Platonius, 9th/10th cent.","Platonius, active 9th century-10th century",0
https://viaf.org/viaf/17145067033366630908/,"Chares, Mytilenensis, 4. Jh. v. Chr.",Chares Mytilenensis ca. v4. Jh.,0
https://viaf.org/viaf/172002178/,"Paul, the Silentiary, 6th cent.","Paulus Silentiarius (około 520-około 575)., Paulus, Silentiarius, Paulus Silentiarius, c. 520-575, Paulus Silentiarius (ca 520-ca 575), Paulos Silentiarios, Paulus Silentiarius, 500-talet",0
https://viaf.org/viaf/172203095/,Philo of Byzantium,"Philo, of Byzantium, Φίλων ὁ Βυζάντιος, Philo, Byzantius, Philo (3..-2.. p.n.e.)., Philo, de Byzance, פילו מבזנטיון, 220-280 לפנה""ס, فيلون،  البيزنطي",0
https://viaf.org/viaf/17225859/,Libanius,"Libanius, 0314-0393?, Libanius, 314-393, Libanius, Libanios, 314-393?, ليبانيوس, Libanio, Λιβάνιος, Libanijs, 314-393, ליבניוס, Libânio de Antioquia, ca 314-ca 400",0
https://viaf.org/viaf/172499115,"Berosus, the Chaldean","Berosus, ca. 340-260 v. Chr., Berosus",0
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C.","Κριτίας, Critias, 0460-0403 av. J.-C., Critias, approximately 460 B.C.-approximately 403 B.C., Critias (460-403 p.n.e.), Critias ca. 460-ca. 403 B.C",0
https://viaf.org/viaf/173834373/,Bible. O.T. Apocrypha. Bel and the Dragon.,"Biblia. A.T. Bel y el dragón, Bibel Daniel 14, Bible. Bel and the Dragon, בל והדרקון, Bel and the Dragon",0
https://viaf.org/viaf/174157235/,Orphic Hymns,"Orphica, Hymnes orphiques, Orphic hymns, Himnos órficos, מזמורים אורפיים, Orphica (Wydawnictwo Scriptum, Tomasz Sekunda)",0
https://viaf.org/viaf/174176271/,Codex Theodosianus ,"Codex Theodosianus., Code théodosien, קודקס תיאודוסיאנוס, Codex Theodosianus (438.), Theodosius, Imperium Byzantinum, Imperator, II. | Codex Theodosianus",0
https://viaf.org/viaf/174178989/,Bible. O.T. Ecclesiastes,"Encyklopedia Cunninghama, Espais crítics",0
https://viaf.org/viaf/174592008/,"Bible. N.T. Thessalonians, 2nd","Biblia. N.T. Tesalonicenses, Segunda, Bible, N.T., Épîtres, Paul, Thessaloniciens, 2, Bible. Thessalonians, 2nd",0
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent.","Orion Thebanus, Ωρίων ο Θηβαίος, Orion 04..-04.. lexicographe, Orion Thebanus (4..-4..)., Orion, Orion, of Thebes, active 5th century, Orion Thebanus, sec. V",0
https://viaf.org/viaf/174917145/,Oracula Sibyllina,"Oracula Sibyllina, Bible, A.T., Apocryphes, Oracles sibyllins, Księgi Sybillińskie (apokryfy), Oracles sibyllins, חזיונות הסיבילות (ספרים חיצוניים), Sibyllina oracula",0
https://viaf.org/viaf/174983206/,Bible. N.T. Acts.,"Bibel Apostelgeschichte, Biblia. NT. Dzieje Apostolskie, Bible. Acts, Bible. N.T. Acts, Bible, N.T., Actes, Actus Apostolorum, Bible. Actes, Bibeln. Apostlagärningarna, Biblia Testamentum Novum Acta apostolorum, Djela (Jugoslovenska akademije znanosti i umjetnosti), ACT (Centro de Estudios Comparatistas), הברית החדשה. מעשי השליחים, New Testament. Acts",0
https://viaf.org/viaf/174984235/,Bible. N.T. Philippians,"Bibel Philipperbrief, Biblia. NT. List do Filipian, Bíblia. N.T. Filipenses, Bible, N.T., Épîtres, Paul, Philippiens, Bible. Philippiens, Bible. Philippians, Bibeln. Filipperbrevet, Bible. N.T. Philippians, Bibelen NT. Filipp., הברית החדשה. אל הפיליפים, New Testament. Philippians, Biblia Testamentum Novum Epistolae Paulus ad Philippenses, Epistula ad Philippenses",0
https://viaf.org/viaf/175361777/,Golden Verses (Pseudo-Pythagoras),"Vers d'or, Golden verses, Pythagoras ca. 6./5. Jh. v. Chr. | Carmen aureum, CHrysa epī, Carmen aureum Pythagoreorum, Versos áureos, פסוקי זהב, Pitagoras (ok. 572-ok. 497 p.n.e.). | Aurea verba et symbola, Carmen aureum, Pythagore, 0580?-0500? av. J.-C. | Vers d'or",0
https://viaf.org/viaf/175514672/,Etymologicum Gudianum,Etymologicum Gudianum,0
https://viaf.org/viaf/17567126/,Serapion Antiochenus,"Serapion Antiochenus, Serapion Antiochenus -211",0
https://viaf.org/viaf/175716162/,Certamen Homeri et Hesiodi  ,"Certamen Homeri et Hesiodi, Homīrou kai Hīsiodou agōn, Certamen de Homero y Hesíodo, Homeri et Hesiodi certamen",0
https://viaf.org/viaf/17571897/,"Suidas, Thessalius, 4./3. Jh. v. Chr","Suidas Thessalius v4./3. Jh., Suidas Thessalius 4./3. Jh. v. Chr, Σουΐδας",0
https://viaf.org/viaf/17573269/,"Telesilla, Argiva, 5 Jh. v. Chr.","Telesilla Argiva 5. Jh. v. Chr, Telesilla Argiva v5. Jh.",0
https://viaf.org/viaf/17580504/,"Gaudentius, Philosophus, 2./5. Jh. n. Chr.","Gaudentius Philosophus 2./5. Jh., Gaudentius Philosophus 2./5. Jh. n. Chr",0
https://viaf.org/viaf/175900873/,"Oppian, of Apamea. | Cynegetica","Oppian, of Apamea. | Cynegetica, Oppien de Syrie 02..-02.. Cynégétique, Opiano de Apamea | Cinegéticas, Oppianus Apamensis ca. 3. Jahrhundert | Cynegetica, Opían, d'Apamea. | Cynegetica, Oppianus Apamensis. | Cynegetica, Oppianus Apamensis, sec. II-III | Cynegetica, Oppianus Apamensis. | Kynegetika",0
https://viaf.org/viaf/176100159/,Hymn to Hermes,"Homerus ca. v8. Jh. | In Mercurium, Homeriska Hermeshymnen, Homer. | Hymnus in Mercurium., Hymnus in Mercurium",0
https://viaf.org/viaf/17613782/,"Amyntas, Epigrammaticus,v3./2. Jh","Amyntas, Amyntas Epigrammaticus v3./2. Jh.",0
https://viaf.org/viaf/17613795/,"Anticlides, Atheniensis, 4./3. Jh. v. Chr.",Anticlides Atheniensis v4./3. Jh.,0
https://viaf.org/viaf/17613805/,"Antileon, Historicus, ca. 2./1.Jh.v.Chr","Antileont escriptor grec que va fer un treball sobre cronologia, Antileon Historicus ca. 2./1.Jh.v.Chr.",0
https://viaf.org/viaf/17613851/,Apollonius Memphiticus ca. 2. H. v3. Jh.,Apollonius Memphiticus ca. 2. H. v3. Jh.,0
https://viaf.org/viaf/17613867/,"Archemachus, Euboeus,  3. Jh. v. Chr.","Arquèmac d'Eubea, Archemachus Euboeus v3. Jh.",0
https://viaf.org/viaf/17613879,"Ariaethus, Tegeates, v3. Jh","Ariaethus Tegeates v3. Jh., Araithos von Tegea antiker griechischer Historiker",0
"https://viaf.org/viaf/17613898
","Artemon, Clazomenius, 4. Jh. v. Chr.",Failed to fetch URL (status code: 404),0
https://viaf.org/viaf/17613908/,"Balagrus, Historicus, v2. Jh","Balagros, Balagrus Historicus v2. Jh., Balagrus",0
"https://viaf.org/viaf/17613912
","Bato, Sinopensis, 2. Jh. v. Chr.",Failed to fetch URL (status code: 404),0
https://viaf.org/viaf/17613920/,Calanus Epistolographus,Calanus Epistolographus,0
https://viaf.org/viaf/17613931/,"Callinicus, 3rd cent.","Callinicos de Petras 02..-02.., كالينيكوس البترائي, Callinicus Petraeus ca. 3. Jh., Callinicus 3rd cent, Callinicus, Petraeus, Callinicus, active 3rd century, Callinicus, Rhetor",0
https://viaf.org/viaf/17613949/,Carcinus Tragicus um 380/376 v. Chr,"Carcí el Jove poeta tràgic de l'antiga Grècia, Carcinus Tragicus v380/376",0
https://viaf.org/viaf/17613977,"Chryserus, Historicus, 2. Jh",Chryserus Historicus 2. Jh.,0
https://viaf.org/viaf/17613983/,"Cleaenetus, Tragicus, 4. Jh. v. Chr.","Cleaenetus Tragicus 4. Jh. v. Chr, Kleainetos Tragiker, Cleaenetus Tragicus v4. Jh.",0
https://viaf.org/viaf/17613996/,"Cleobulus, Lindius, 7./6. Jh. v. Chr.","Cleobulus Lindius 7./6. Jh. v. Chr, Cleobulus Lindius ca. v7./6. Jh.",0
https://viaf.org/viaf/17614014/,Cocondrius,"Cocondrius, Cocondrius Rhetor, Konkordios",0
https://viaf.org/viaf/17614033/,"Crobylus, Comicus, 4. Jh. v. Chr.","Cróbilos, Crobylus Comicus 4. Jh. v. Chr, Crobylus Comicus v4. Jh.",0
https://viaf.org/viaf/17614131/,"Democritus, Epigrammaticus, ca. 3. Jh. n. Chr","Democritus Epigrammaticus ca. 3. Jh., Democritus Epigrammaticus ca. 3. Jh. n. Chr, Δημόκριτος",0
