DLL ID,Authorized Name,Variant Names,Latin,Text
A2896,"Clemens, Terentius, active 2nd century A.D.","Clemens, Terentius | Clemens, Terentius 2. Jh. | Clemens, Terentius, active 2nd century A.D. | llemens, Terentius | Climens, Terentiua | Clemens, Terentius 2. Jh. | Clemens, Terentius | Clemens, Terentius, active 2nd century A.D.",1,"A2896 | Clemens, Terentius, active 2nd century A.D. | Clemens, Terentius | Clemens, Terentius 2. Jh. | Clemens, Terentius, active 2nd century A.D. | llemens, Terentius | Climens, Terentiua | Clemens, Terentius 2. Jh. | Clemens, Terentius | Clemens, Terentius, active 2nd century A.D. | 1"
A2897,"Balbillus, Astrologus, 1st Century A.D.","Balbillus Astrologus 1. Jh. | Balbillus Astrologus 1. Jh. n. Chr | Balbillus, Astrologus | Balbillus, Astrologus, 1st Century A.D. | Balbillus, Ephesius | Balbillus, Ephesius, Barbillus, Ephesius | Balbillus, Astrologus, 1st Century A.D. | Balbillus, Ephesius | Balbillus, Astrologus | Balbillus Astrologus 1. Jh. | Balbillus Astrologus 1. Jh. n. Chr | Balbillus, Ephesius, Barbillus, Ephesius",1,"A2897 | Balbillus, Astrologus, 1st Century A.D. | Balbillus Astrologus 1. Jh. | Balbillus Astrologus 1. Jh. n. Chr | Balbillus, Astrologus | Balbillus, Astrologus, 1st Century A.D. | Balbillus, Ephesius | Balbillus, Ephesius, Barbillus, Ephesius | Balbillus, Astrologus, 1st Century A.D. | Balbillus, Ephesius | Balbillus, Astrologus | Balbillus Astrologus 1. Jh. | Balbillus Astrologus 1. Jh. n. Chr | Balbillus, Ephesius, Barbillus, Ephesius | 1"
A2898,"Tuccianus, Poeta, 5th or 5th/6th Century A.D.","Tuccianus | Tuccianus Poeta 5. bzw. 5./6. Jh. | Tuccianus Poeta 5. bzw. 5./6. Jh. n. Chr | Tuccianus, Poeta | Tuccianus, Poeta, 5th or 5th/6th Century A.D. | Tuccianus, Poeta | Tuccianus Poeta 5. bzw. 5./6. Jh. | Tuccianus Poeta 5. bzw. 5./6. Jh. n. Chr | Tuccianus | Tuccianus, Poeta, 5th or 5th/6th Century A.D.",1,"A2898 | Tuccianus, Poeta, 5th or 5th/6th Century A.D. | Tuccianus | Tuccianus Poeta 5. bzw. 5./6. Jh. | Tuccianus Poeta 5. bzw. 5./6. Jh. n. Chr | Tuccianus, Poeta | Tuccianus, Poeta, 5th or 5th/6th Century A.D. | Tuccianus, Poeta | Tuccianus Poeta 5. bzw. 5./6. Jh. | Tuccianus Poeta 5. bzw. 5./6. Jh. n. Chr | Tuccianus | Tuccianus, Poeta, 5th or 5th/6th Century A.D. | 1"
A2901,Saufeius,"Lucius Saufeius | Saufeius, Lucius ca. Römische Republik | Lucius Saufeius | Luciun Saufeius | Saufeius, Lucius ca. Römische Republik | Luhius Saufeiuj | Lumius Sahfeius | Lucius Stufeius",1,"A2901 | Saufeius | Lucius Saufeius | Saufeius, Lucius ca. Römische Republik | Lucius Saufeius | Luciun Saufeius | Saufeius, Lucius ca. Römische Republik | Luhius Saufeiuj | Lumius Sahfeius | Lucius Stufeius | 1"
A2902,"Saturninus, Julius",Iulius Saturninus | Saturninus | Iulius eatuaninus | Saturninus | Iulius Saturninus | Iuxius Saturninos | Iulius Satvrninus | Iyliut Saturninus,1,"A2902 | Saturninus, Julius | Iulius Saturninus | Saturninus | Iulius eatuaninus | Saturninus | Iulius Saturninus | Iuxius Saturninos | Iulius Satvrninus | Iyliut Saturninus | 1"
A2903,"Feofan, Archbishop of Novgorod, 1681-1736","Feofan (metropolita nowogrodzki ; 1681-1736). | Feofan (Prokopovic), arciv. di Novgorod, 1681-1736 | Feofan erkebiskop av Novgorod | Feofan, Abp. of Novgorod | Feofan, Archbishop of Novgorod | Feofan, ärkebiskop av Novgorod, 1681-1736 | Feofan, Eleazar Prokopovič, 1681-1736 | Feofan, Eleazar Prokopovitch, 1681-1736 | Feofan, novgorodský arcibiskup, 1681-1736 | Prokopovič, Feofan | Prokopovič, Feofan, 1681-1736 | Prokopovitš, Feofan, 1681-1736. | Teofan (metropolita nowogrodzki ; 1681-1736) | Theophanes 1681-1736 архиепископ Новгородский",1,"A2903 | Feofan, Archbishop of Novgorod, 1681-1736 | Feofan (metropolita nowogrodzki ; 1681-1736). | Feofan (Prokopovic), arciv. di Novgorod, 1681-1736 | Feofan erkebiskop av Novgorod | Feofan, Abp. of Novgorod | Feofan, Archbishop of Novgorod | Feofan, ärkebiskop av Novgorod, 1681-1736 | Feofan, Eleazar Prokopovič, 1681-1736 | Feofan, Eleazar Prokopovitch, 1681-1736 | Feofan, novgorodský arcibiskup, 1681-1736 | Prokopovič, Feofan | Prokopovič, Feofan, 1681-1736 | Prokopovitš, Feofan, 1681-1736. | Teofan (metropolita nowogrodzki ; 1681-1736) | Theophanes 1681-1736 архиепископ Новгородский | 1"
A2904,Procilius,L.Procilius L.f. | Procilius v1. Jh. | Procilius v1. Jh. | Procplius v1. Jh. | Procilihs v1. wh. | Procslius v1. Jh. | L.Procilius L.f. | Procilius v1. ah.,1,A2904 | Procilius | L.Procilius L.f. | Procilius v1. Jh. | Procilius v1. Jh. | Procplius v1. Jh. | Procilihs v1. wh. | Procslius v1. Jh. | L.Procilius L.f. | Procilius v1. ah. | 1
A2905,"Modestinus, Herennius, active 3rd century","Modestinus, Herennius ca. 3. Jh. | Modestinus, Herennius, sec. III | Modestinus, Herennius. | Moxestinus, eerennius. | Moqessinus, Herennius. | Modestinus, Herennius, sec. III | Modestinus, Herennius. | Modestinus, Herennius ca. 3. Jh.",1,"A2905 | Modestinus, Herennius, active 3rd century | Modestinus, Herennius ca. 3. Jh. | Modestinus, Herennius, sec. III | Modestinus, Herennius. | Moxestinus, eerennius. | Moqessinus, Herennius. | Modestinus, Herennius, sec. III | Modestinus, Herennius. | Modestinus, Herennius ca. 3. Jh. | 1"
A2906,"Nerva, Emperor of Rome, approximately 30-98","Nerva | Nerva empereur romain 0026?-0098 | Nerva Römisches Reich, Kaiser 30-98 | Nerva император римский ок. 30-98 | Nerva, 0026?-0098, empereur romain | Nerva, Emperador de Roma | Nerwa (cesarz rzymski ; 30-98) | Nerwa (cesarz rzymski ; 30-98) | Nerva император римский ок. 30-98 | Nerva, 0026?-0098, empereur romain | Nerva, Emperador de Roma | Nerva Römisches Reich, Kaiser 30-98 | Nerva empereur romain 0026?-0098 | Nerva",1,"A2906 | Nerva, Emperor of Rome, approximately 30-98 | Nerva | Nerva empereur romain 0026?-0098 | Nerva Römisches Reich, Kaiser 30-98 | Nerva император римский ок. 30-98 | Nerva, 0026?-0098, empereur romain | Nerva, Emperador de Roma | Nerwa (cesarz rzymski ; 30-98) | Nerwa (cesarz rzymski ; 30-98) | Nerva император римский ок. 30-98 | Nerva, 0026?-0098, empereur romain | Nerva, Emperador de Roma | Nerva Römisches Reich, Kaiser 30-98 | Nerva empereur romain 0026?-0098 | Nerva | 1"
A2907,"Domitian, Emperor of Rome, 51-96","Domicià, Tit Flavi, emperador de Roma, 51-96 | Domiciano, Emperador de Roma | Domicjan (cesarz rzymski ; 51-96) | Domitian | Domitian romersk keiser 51-96 | Domitian Römisches Reich, Kaiser 51-96 | Domitian, Emperor of Rome | Domitian, Emperor of Rome (Roman emperor, 51-96 CE) | Domitian, římský císař, 51-96 | Domitianus | Domitianus 51-96 Romos imperatorius | Domitianus император римский 51-96 | Domitianus, romersk kejsare, 51-96 | Domitianus, T. Flavius, 51-96 | Domitianus, Titus Flavius, imperatore romano, 51-96 | Domitien empereur romain 0051-0096 | Domitien, 0051-0096, empereur romain | Domitien, empereur romain, 51-96 | Domiziano 51-96 imperatore romano | Titus Flavius Caesar Domitianus Augustus | Titus Flavius Domitianus | Titus Flavius Domitianus 51-96, rimski car | Titus Flavius Domitianus, rimski car",1,"A2907 | Domitian, Emperor of Rome, 51-96 | Domicià, Tit Flavi, emperador de Roma, 51-96 | Domiciano, Emperador de Roma | Domicjan (cesarz rzymski ; 51-96) | Domitian | Domitian romersk keiser 51-96 | Domitian Römisches Reich, Kaiser 51-96 | Domitian, Emperor of Rome | Domitian, Emperor of Rome (Roman emperor, 51-96 CE) | Domitian, římský císař, 51-96 | Domitianus | Domitianus 51-96 Romos imperatorius | Domitianus император римский 51-96 | Domitianus, romersk kejsare, 51-96 | Domitianus, T. Flavius, 51-96 | Domitianus, Titus Flavius, imperatore romano, 51-96 | Domitien empereur romain 0051-0096 | Domitien, 0051-0096, empereur romain | Domitien, empereur romain, 51-96 | Domiziano 51-96 imperatore romano | Titus Flavius Caesar Domitianus Augustus | Titus Flavius Domitianus | Titus Flavius Domitianus 51-96, rimski car | Titus Flavius Domitianus, rimski car | 1"
A2908,"Valens, Gaius Aburnius, 109","Gaius Aburnius Valens | L.Fulvius C.f. Aburnius Valens | Valens, Gaius Aburnius 109 | Valens, Gaius Aburnius, 109 | Valens, Gaius Aburnius 109 | Gaius Aburnius Valens | L.Fulvius C.f. Aburnius Valens | Valens, Gaius Aburnius, 109",1,"A2908 | Valens, Gaius Aburnius, 109 | Gaius Aburnius Valens | L.Fulvius C.f. Aburnius Valens | Valens, Gaius Aburnius 109 | Valens, Gaius Aburnius, 109 | Valens, Gaius Aburnius 109 | Gaius Aburnius Valens | L.Fulvius C.f. Aburnius Valens | Valens, Gaius Aburnius, 109 | 1"
A2909,"Domitius Afer, -59",Domitius Afer | Domitsus Afer | womigius Afer | Dbmitius Afer | Doditius Afer | Domijius Afer | Domitiuj Afer | Domitius Afer,1,"A2909 | Domitius Afer, -59 | Domitius Afer | Domitsus Afer | womigius Afer | Dbmitius Afer | Doditius Afer | Domijius Afer | Domitiuj Afer | Domitius Afer | 1"
A2910,"Trebonius, C.","C. Trebonius C.f. | Caius Trebonius | Trebonius | Trebonius, Gaius v45 | Caius Trebonius | C. Trebonius C.f. | Trebonius | Trebonius, Gaius v45",1,"A2910 | Trebonius, C. | C. Trebonius C.f. | Caius Trebonius | Trebonius | Trebonius, Gaius v45 | Caius Trebonius | C. Trebonius C.f. | Trebonius | Trebonius, Gaius v45 | 1"
A2911,"Antoninus Pius, Emperor of Rome, 86-161","Antoní Pius, emperador de Roma, 86-161 | Antonin le Pieux empereur romain 0086-0161 | Antonin le Pieux, 0086-0161, empereur romain | Antonin le Pieux, empereur romain, 86-161 | Antonino Pio 86-161 Imperador de Roma | Antonino Pio, Imperador de Roma, 86-161 | Antonino Pio, imperatore romano, 86-161 | Antoninus Pius (cesarz rzymski ; 86-161) | Antoninus Pius romersk keiser 86-161 | Antoninus Pius Römisches Reich, Kaiser 86-161 | Antoninus Pius император римский 86-161 | Antoninus Pius, 86-161 | Antoninus Pius, Emperor of Rome (Roman emperor, 86-161 CE) | Antoninus Pius, imperatore romano, 86-161 | Antoninus Pius, římský císař, 86-161 | Antoninus Pius, Titus Aurelius | Antoninus, Titus Aurelius Fulvus Boionius Pius, imperatore romano, 86-161",1,"A2911 | Antoninus Pius, Emperor of Rome, 86-161 | Antoní Pius, emperador de Roma, 86-161 | Antonin le Pieux empereur romain 0086-0161 | Antonin le Pieux, 0086-0161, empereur romain | Antonin le Pieux, empereur romain, 86-161 | Antonino Pio 86-161 Imperador de Roma | Antonino Pio, Imperador de Roma, 86-161 | Antonino Pio, imperatore romano, 86-161 | Antoninus Pius (cesarz rzymski ; 86-161) | Antoninus Pius romersk keiser 86-161 | Antoninus Pius Römisches Reich, Kaiser 86-161 | Antoninus Pius император римский 86-161 | Antoninus Pius, 86-161 | Antoninus Pius, Emperor of Rome (Roman emperor, 86-161 CE) | Antoninus Pius, imperatore romano, 86-161 | Antoninus Pius, římský císař, 86-161 | Antoninus Pius, Titus Aurelius | Antoninus, Titus Aurelius Fulvus Boionius Pius, imperatore romano, 86-161 | 1"
A2912,"Tryphoninus, Claudius, active 2nd century-3rd century","Trifonino, Claudio | Tryphoninus, Claudius | Tryphoninus, Claudius ca. 2./3. Jh. | Tryphoninus, Claudius, 2e-3e eeuw | Tryphoninus, Claudius | Tryphoninus, Claudius ca. 2./3. Jh. | Tryphoninus, Claudius, 2e-3e eeuw | Trifonino, Claudio",1,"A2912 | Tryphoninus, Claudius, active 2nd century-3rd century | Trifonino, Claudio | Tryphoninus, Claudius | Tryphoninus, Claudius ca. 2./3. Jh. | Tryphoninus, Claudius, 2e-3e eeuw | Tryphoninus, Claudius | Tryphoninus, Claudius ca. 2./3. Jh. | Tryphoninus, Claudius, 2e-3e eeuw | Trifonino, Claudio | 1"
A2913,"Lepidus, Marcus Aemilius, -13 B.C.","Lèpid, Marc Emili 87-13 aC | Lèpid, Marc Emili, 87 aC-13 aC | Lépide, -13 av. J.-C. | Lépido, Marco Emilio m. 13 a.C. | Lepidus | Lepidus, M. Aemilius | Lepidus, Marcus Aemilius (ok. 89 p.n.e.-13 p.n.e.) | Lepidus, Marcus Aemilius Triumvir v90-v12 | Lepidus, Marcus Aemilius, -12 př. Kr. | M.Aemilius M.f.Q.n. Lepidus | Marcus Aemilius Lepidus",1,"A2913 | Lepidus, Marcus Aemilius, -13 B.C. | Lèpid, Marc Emili 87-13 aC | Lèpid, Marc Emili, 87 aC-13 aC | Lépide, -13 av. J.-C. | Lépido, Marco Emilio m. 13 a.C. | Lepidus | Lepidus, M. Aemilius | Lepidus, Marcus Aemilius (ok. 89 p.n.e.-13 p.n.e.) | Lepidus, Marcus Aemilius Triumvir v90-v12 | Lepidus, Marcus Aemilius, -12 př. Kr. | M.Aemilius M.f.Q.n. Lepidus | Marcus Aemilius Lepidus | 1"
A2914,Vennonius,Vennonius 2. Jh. v. Chr | Vennonius v2. Jh. | Vennanius 2. Jh. v. Chr | Vennonius 2. Jh. v. Chr | Vennonius v2. Jh. | Vennoniuk 2. Jh. v. Chr | Vennonixs 2. Jh. v. Chr | Vpnnonius 2. Jh. v. Chr,1,A2914 | Vennonius | Vennonius 2. Jh. v. Chr | Vennonius v2. Jh. | Vennanius 2. Jh. v. Chr | Vennonius 2. Jh. v. Chr | Vennonius v2. Jh. | Vennoniuk 2. Jh. v. Chr | Vennonixs 2. Jh. v. Chr | Vpnnonius 2. Jh. v. Chr | 1
A2915,Suetonius Paulinus,"C. Suetonius Paulinus | Suetonio Paulino, Cayo | Suetonius Paulinus, Gaius | Suetonius Paullinus, Gaius 1. Jh. | Suetonius Paullinus, Gaius 1. Jh. | C. Suetonius Paulinus | Suetonio Paulino, Cayo | Suetonius Paulinus, Gaius",1,"A2915 | Suetonius Paulinus | C. Suetonius Paulinus | Suetonio Paulino, Cayo | Suetonius Paulinus, Gaius | Suetonius Paullinus, Gaius 1. Jh. | Suetonius Paullinus, Gaius 1. Jh. | C. Suetonius Paulinus | Suetonio Paulino, Cayo | Suetonius Paulinus, Gaius | 1"
A2916,"Sabinus, Masurius","Sabinus, Masurius | Sabinos, Masurius | Sabinus, Maturius | Scbinus, Masurifs | Sabinus, Masupous | Sabinus, Masurius | Sabinus, Mawurius | Sabinus, Maserius",1,"A2916 | Sabinus, Masurius | Sabinus, Masurius | Sabinos, Masurius | Sabinus, Maturius | Scbinus, Masurifs | Sabinus, Masupous | Sabinus, Masurius | Sabinus, Mawurius | Sabinus, Maserius | 1"
A2917,"Priscillian, Bishop of Avila, approximately 350-385","Priscilianus | Priscillian Bishop of Avila (π.350-385) | Priscillian, Bishop of Avila | Priscillian, Bishop of Avila, approximately 350-385 | Priscillianus | Priscillianus biskop av Avila ca. 350-385 | Priscillianus ca340-385 | Priscillien 0340?-0385 | Priscillien, 0350-0385, évêque d'Avila",1,"A2917 | Priscillian, Bishop of Avila, approximately 350-385 | Priscilianus | Priscillian Bishop of Avila (π.350-385) | Priscillian, Bishop of Avila | Priscillian, Bishop of Avila, approximately 350-385 | Priscillianus | Priscillianus biskop av Avila ca. 350-385 | Priscillianus ca340-385 | Priscillien 0340?-0385 | Priscillien, 0350-0385, évêque d'Avila | 1"
A2918,"Posthius, Johannes, 1537-1597","Post, Johann, 1537-1597 | Posthius, Johannes, 1537-1597 | Posthius, Johannes, 1537-1597. | Posthius, Johannes, 1537-1597. | Post, Johann, 1537-1597 | Posthius, Johannes, 1537-1597 | Posthius, Johanaes, 1537-1597 | Porthius, Johannes, 1537-1597",1,"A2918 | Posthius, Johannes, 1537-1597 | Post, Johann, 1537-1597 | Posthius, Johannes, 1537-1597 | Posthius, Johannes, 1537-1597. | Posthius, Johannes, 1537-1597. | Post, Johann, 1537-1597 | Posthius, Johannes, 1537-1597 | Posthius, Johanaes, 1537-1597 | Porthius, Johannes, 1537-1597 | 1"
A2919,"Maeonius Astyanax, 3rd Century A.D.","Maeonius Astyanax 3. Jh | Maeonius Astyanax ca. 3. Jh. | Maeonius Astyanax, 3rd Century A.D. | Maeonius Astyazax 3. Jh | Maeonixs Astyanax 3. Jh | Maeonius Astyanax, 3rd Century A.D. | Maeonius Astyanax 3. Jh | Maeonius Astyanax ca. 3. Jh.",1,"A2919 | Maeonius Astyanax, 3rd Century A.D. | Maeonius Astyanax 3. Jh | Maeonius Astyanax ca. 3. Jh. | Maeonius Astyanax, 3rd Century A.D. | Maeonius Astyazax 3. Jh | Maeonixs Astyanax 3. Jh | Maeonius Astyanax, 3rd Century A.D. | Maeonius Astyanax 3. Jh | Maeonius Astyanax ca. 3. Jh. | 1"
A2920,"Agrippina, Minor, 15-59","Agripīna, Jaunākā, 15-59 | Agripina, la Menor 15-59 | Agrippina 15-59 die Jüngere | Agrippina 15-59 jaunesnioji | Agrippina die Jüngere 15-59 | Agrippina Minor | Agrippina Minor (Roman empress, 15-59 CE) | Agrippina Minor 15-59 | Agrippina the Younger | Agrippina, 15-59 | Agrippina, d.y., romersk kejsarinna, 15-59 | Agrippina, Julia (Agrippina the Younger) | Agrippina, Julia romersk keiserinne | Agrippina, Minor, 14-59 | Agrippina, mladší, císařovna, choť Claudia Tiberia Nera Germanica, římského císaře, 15-59 | Agrippina, rimska carica | Agrippine la Jeune, 0015-0059 | Agrippine, la Jeune, 15-59 | Agrypina Młodsza (cesarzowa rzymska ; 15-59) | Iulia Agrippina",1,"A2920 | Agrippina, Minor, 15-59 | Agripīna, Jaunākā, 15-59 | Agripina, la Menor 15-59 | Agrippina 15-59 die Jüngere | Agrippina 15-59 jaunesnioji | Agrippina die Jüngere 15-59 | Agrippina Minor | Agrippina Minor (Roman empress, 15-59 CE) | Agrippina Minor 15-59 | Agrippina the Younger | Agrippina, 15-59 | Agrippina, d.y., romersk kejsarinna, 15-59 | Agrippina, Julia (Agrippina the Younger) | Agrippina, Julia romersk keiserinne | Agrippina, Minor, 14-59 | Agrippina, mladší, císařovna, choť Claudia Tiberia Nera Germanica, římského císaře, 15-59 | Agrippina, rimska carica | Agrippine la Jeune, 0015-0059 | Agrippine, la Jeune, 15-59 | Agrypina Młodsza (cesarzowa rzymska ; 15-59) | Iulia Agrippina | 1"
A2921,"Uberti, Francesco ca. ca. 1440-1518","Francesco Uberti | Uberti, Francesco (ca 1440-1518) | Uberti, Francesco, vers 1440-1518 | Uberti, Frapcesco, vers 1440-1518 | Francesco Uberti | Uberti, Francesco (ca 1440-1518) | Uberti, Francesco, vers 1440-1518 | Uberti, Franceswo, vers 1440-1518",1,"A2921 | Uberti, Francesco ca. ca. 1440-1518 | Francesco Uberti | Uberti, Francesco (ca 1440-1518) | Uberti, Francesco, vers 1440-1518 | Uberti, Frapcesco, vers 1440-1518 | Francesco Uberti | Uberti, Francesco (ca 1440-1518) | Uberti, Francesco, vers 1440-1518 | Uberti, Franceswo, vers 1440-1518 | 1"
A2922,"Seneca, Tommaso, approximately 1390-1472","Seneca, Thomas, ca. 1390-1472 | Seneca, Tommaso, 1390?-1472 | Seneca, Tommaso, époque 1390-1472. | Thomas ca. ca. 1390-1472 Seneca | Thomas Seneca ca. ca. 1390-1472 | Tommaso Seneca da Camerino umanista italiano | Thomas ca. ca. 1390-1472 Seneca | Thomas Seneca ca. ca. 1390-1472 | Tommaso Seneca da Camerino umanista italiano | Seneca, Tommaso, époque 1390-1472. | Seneca, Tommaso, 1390?-1472 | Seneca, Thomas, ca. 1390-1472",1,"A2922 | Seneca, Tommaso, approximately 1390-1472 | Seneca, Thomas, ca. 1390-1472 | Seneca, Tommaso, 1390?-1472 | Seneca, Tommaso, époque 1390-1472. | Thomas ca. ca. 1390-1472 Seneca | Thomas Seneca ca. ca. 1390-1472 | Tommaso Seneca da Camerino umanista italiano | Thomas ca. ca. 1390-1472 Seneca | Thomas Seneca ca. ca. 1390-1472 | Tommaso Seneca da Camerino umanista italiano | Seneca, Tommaso, époque 1390-1472. | Seneca, Tommaso, 1390?-1472 | Seneca, Thomas, ca. 1390-1472 | 1"
A2923,"Filetico, Martino, approximately 1430-approximately 1490","Filetico, Martino | Filetico, Martino, 1430-1490 | Filetico, Martino, aproximadament 1430-aproximadament 1490 | Filetico, Martino, asi 1430-asi 1490 | Filetico, Martino, c. 1430-c. 1490 | Filetico, Martino, ca 1430-1490 | Filético, Martino, ca. 1430-ca.1490 | Filetico, Martino, environ 1430-environ 1490 | Martino Filetico umanista, grecista e letterato italiano | Phileticus, Martinus | Phileticus, Martinus (około 1430-około 1490). | Phileticus, Martinus 1430?-1490? | Phileticus, Martinus, c. 1430-c. 1490 | Phileticus, Martinus, ca 1430-ca 1490 | Phileticus, Martinus, fl. 1453-1483",1,"A2923 | Filetico, Martino, approximately 1430-approximately 1490 | Filetico, Martino | Filetico, Martino, 1430-1490 | Filetico, Martino, aproximadament 1430-aproximadament 1490 | Filetico, Martino, asi 1430-asi 1490 | Filetico, Martino, c. 1430-c. 1490 | Filetico, Martino, ca 1430-1490 | Filético, Martino, ca. 1430-ca.1490 | Filetico, Martino, environ 1430-environ 1490 | Martino Filetico umanista, grecista e letterato italiano | Phileticus, Martinus | Phileticus, Martinus (około 1430-około 1490). | Phileticus, Martinus 1430?-1490? | Phileticus, Martinus, c. 1430-c. 1490 | Phileticus, Martinus, ca 1430-ca 1490 | Phileticus, Martinus, fl. 1453-1483 | 1"
A2924,"Di Natale, Francesco","Di Natale, Francesco | Di Natale, Francesco, 1946- | Di Natale, Francesco, historien | Di Natale, Francesco. | Francesco Di Natale Italský vysokoškolský učitel lingvistiky. Učebnice a gramatické příručky italštiny. | Natale, Francesco | Natale, Francesco Antonio | Natale, Francesco | Di Natale, Francesco. | Di Natale, Francesco, 1946- | Di Natale, Francesco | Di Natale, Francesco, historien | Francesco Di Natale Italský vysokoškolský učitel lingvistiky. Učebnice a gramatické příručky italštiny. | Natale, Francesco Antonio",1,"A2924 | Di Natale, Francesco | Di Natale, Francesco | Di Natale, Francesco, 1946- | Di Natale, Francesco, historien | Di Natale, Francesco. | Francesco Di Natale Italský vysokoškolský učitel lingvistiky. Učebnice a gramatické příručky italštiny. | Natale, Francesco | Natale, Francesco Antonio | Natale, Francesco | Di Natale, Francesco. | Di Natale, Francesco, 1946- | Di Natale, Francesco | Di Natale, Francesco, historien | Francesco Di Natale Italský vysokoškolský učitel lingvistiky. Učebnice a gramatické příručky italštiny. | Natale, Francesco Antonio | 1"
